# code;components;@POWER_SUPPLY;@IDEAL_FOR_ENVIRONMENT;@MANUFACTURER;@COLOR;@MIN_MAX_NOMINAL_CAPACITY;@CONDENSER_MATERIAL;@BACKLIT_REMOTE_CONTROL;@STABLE_TEMPERATURE_CONTROL;@EVAPORATOR_TEMPERATURE_INDICATOR;@BREEZE_FUNCTION;@DEHUMIDIFICATION;@ANTI_BACTERIA_FILTER;@CLEAR_FILTER_WARNING;@ANTI_CORROSION_PROTECTION;@MEMORY;@TURBO;@SWING;@VENTILATION_SPEED_REGULATION;@SLEEP;@TIMER;@WIDTH;@PACKAGE_CONTENT;@NET_WEIGHT;@GROSS_WEIGHT;@DEPTH;@HEIGHT;@EER;@REFRIGERANT_GAS;@CAPACITY;@PRODUCT_WARRANTY;@CONDENSER_TYPE;@AIR_FLOW;@LIQUID_LINE_DIAMETER;@INTERNAL_NOISE_LEVEL;@EXTERNAL_NOISE_LEVEL;@REMOTE_CONTROL;@SUCTION_LINE_DIAMETER;@SERPENTINE_MATERIAL;@LEFT_RIGHT_AIR_CONTROL;@UP_DOWN_AIR_CONTROL;@ENERGY_CONSUMPTION;@COMPRESSOR_TECNOLOGY;@PHASE;@COOLING_POWER;@VOLTAGE;@EAN_CODE;@CYCLE;@ELETRIC_COOLING_CURRENT;@ENERGETIC_CLASSIFICATION_INMETRO;@CAPACITY_BTU;@HEATING_POWER;@ELETRIC_HEATING_CURRENT;@FREQUENCY;catalogVersion
2382;Evaporadora_2382:centralArProductCatalog:Online;condenser;;Carrier;Branco;46000;;false;false;false;false;true;true;false;false;false;false;true;true;true;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;5626/1785;3/8 pol;39;59;true;7/8 pol;coper;manual;automatic;93,35;onOff;threePhase;4445W;220V;7898554872463;cold;15A;b_inmetro;46000;;;60;centralArProductCatalog:Online
2384;Evaporadora_2384:centralArProductCatalog:Staged;condenser;;Carrier;Branco;46000;;false;false;false;false;true;true;false;false;false;false;true;true;true;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;5875/1785;3/8 pol;39;59;true;7/8 pol;coper;manual;automatic;93,35;onOff;threePhase;4445W;220V;7898554872357;hotCold;13A;b_inmetro;46000;4445W;13A;60;centralArProductCatalog:Staged
2384;Evaporadora_2384:centralArProductCatalog:Online;condenser;;Carrier;Branco;46000;;false;false;false;false;true;true;false;false;false;false;true;true;true;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;5875/1785;3/8 pol;39;59;true;7/8 pol;coper;manual;automatic;93,35;onOff;threePhase;4445W;220V;7898554872357;hotCold;13A;b_inmetro;46000;4445W;13A;60;centralArProductCatalog:Online
2475;Evaporadora_2475:centralArProductCatalog:Staged;condenser;;Carrier;Branco;57000/58000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;760;3,04;R410-A;60000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2380;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;115,5;onOff;threePhase;5500W;220V;7898554872487;cold;14A;b_inmetro;57000;;;60;centralArProductCatalog:Staged
2475;Evaporadora_2475:centralArProductCatalog:Online;condenser;;Carrier;Branco;57000/58000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;760;3,04;R410-A;60000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2380;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;115,5;onOff;threePhase;5500W;220V;7898554872487;cold;14A;b_inmetro;57000;;;60;centralArProductCatalog:Online
2476;Evaporadora_2476:centralArProductCatalog:Staged;condenser;;Carrier;Branco;55000/60000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;760;3,03;R410-A;60000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2380;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;115,5;onOff;threePhase;5500W;220V;7898554872517;hotCold;14A;b_inmetro;55000;5320W;14A;60;centralArProductCatalog:Staged
2476;Evaporadora_2476:centralArProductCatalog:Online;condenser;;Carrier;Branco;55000/60000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;760;3,03;R410-A;60000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2380;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;115,5;onOff;threePhase;5500W;220V;7898554872517;hotCold;14A;b_inmetro;55000;5320W;14A;60;centralArProductCatalog:Online
2496;Evaporadora_2496:centralArProductCatalog:Staged;condenser;;Carrier;Branco;58000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;759;3,24;R410-A;58000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2700;3/8 pol;31;49;true;7/8 pol;coper;manual;automatic;110,1;onOff;threePhase;5245W;220V;7898554872487;cold;14A;a_inmetro;58000;;;60;centralArProductCatalog:Staged
2496;Evaporadora_2496:centralArProductCatalog:Online;condenser;;Carrier;Branco;58000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;759;3,24;R410-A;58000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2700;3/8 pol;31;49;true;7/8 pol;coper;manual;automatic;110,1;onOff;threePhase;5245W;220V;7898554872487;cold;14A;a_inmetro;58000;;;60;centralArProductCatalog:Online
2500;Evaporadora_2500:centralArProductCatalog:Staged;condenser;;Carrier;Branco;46000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,03;R410-A;46000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1850;3/8 pol;31;49;true;7/8 pol;coper;manual;automatic;93,3;onOff;threePhase;4445W;220V;7898554872463;cold;14A;b_inmetro;46000;;;60;centralArProductCatalog:Staged
2500;Evaporadora_2500:centralArProductCatalog:Online;condenser;;Carrier;Branco;46000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,03;R410-A;46000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1850;3/8 pol;31;49;true;7/8 pol;coper;manual;automatic;93,3;onOff;threePhase;4445W;220V;7898554872463;cold;14A;b_inmetro;46000;;;60;centralArProductCatalog:Online
2383;Evaporadora_2383:centralArProductCatalog:Staged;condenser;;Carrier;Branco;46000;;false;false;false;false;true;true;false;false;false;false;true;true;true;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;5326/1785;3/8 pol;39;59;true;7/8 pol;coper;manual;automatic;93,35;onOff;threePhase;4445W;380V;7898554872470;cold;9A;b_inmetro;46000;;;60;centralArProductCatalog:Staged
2383;Evaporadora_2383:centralArProductCatalog:Online;condenser;;Carrier;Branco;46000;;false;false;false;false;true;true;false;false;false;false;true;true;true;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;5326/1785;3/8 pol;39;59;true;7/8 pol;coper;manual;automatic;93,35;onOff;threePhase;4445W;380V;7898554872470;cold;9A;b_inmetro;46000;;;60;centralArProductCatalog:Online
2404;Evaporadora_2404:centralArProductCatalog:Staged;condenser;;Carrier;Branco;80000;;true;true;false;false;true;false;false;false;false;true;true;true;true;true;623;;;;623;962;3,03;R410-A;80000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;5219/2295;3/8 pol;41;59;true;7/8 pol;coper;manual;automatic;151,2;onOff;threePhase;7200W;380V;7898626575667;cold;10,9A;;80000;;;60;centralArProductCatalog:Staged
2404;Evaporadora_2404:centralArProductCatalog:Online;condenser;;Carrier;Branco;80000;;true;true;false;false;true;false;false;false;false;true;true;true;true;true;623;;;;623;962;3,03;R410-A;80000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;5219/2295;3/8 pol;41;59;true;7/8 pol;coper;manual;automatic;151,2;onOff;threePhase;7200W;380V;7898626575667;cold;10,9A;;80000;;;60;centralArProductCatalog:Online
2430;Evaporadora_2430:centralArProductCatalog:Staged;condenser;;Springer;Branco;57000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,04;R410-A;60000;A garantia deste produto é de 1 ano concedido pela Springer quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2295;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;115,5;onOff;threePhase;5500W;380V;7898554872494;cold;14A;b_inmetro;57000;;;60;centralArProductCatalog:Staged
2430;Evaporadora_2430:centralArProductCatalog:Online;condenser;;Springer;Branco;57000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,04;R410-A;60000;A garantia deste produto é de 1 ano concedido pela Springer quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2295;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;115,5;onOff;threePhase;5500W;380V;7898554872494;cold;14A;b_inmetro;57000;;;60;centralArProductCatalog:Online
2473;Evaporadora_2473:centralArProductCatalog:Staged;condenser;;Carrier;Branco;46000/48000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2380;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;93,3;onOff;threePhase;4445W;380V;7898554872470;cold;14A;b_inmetro;46000;;;60;centralArProductCatalog:Staged
2473;Evaporadora_2473:centralArProductCatalog:Online;condenser;;Carrier;Branco;46000/48000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2380;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;93,3;onOff;threePhase;4445W;380V;7898554872470;cold;14A;b_inmetro;46000;;;60;centralArProductCatalog:Online
2474;Evaporadora_2474:centralArProductCatalog:Staged;condenser;;Carrier;Branco;46000/48000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2380;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;93,3;onOff;threePhase;4445W;380V;7898554872340;hotCold;14A;b_inmetro;46000;4445W;14A;60;centralArProductCatalog:Staged
2474;Evaporadora_2474:centralArProductCatalog:Online;condenser;;Carrier;Branco;46000/48000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2380;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;93,3;onOff;threePhase;4445W;380V;7898554872340;hotCold;14A;b_inmetro;46000;4445W;14A;60;centralArProductCatalog:Online
2477;Evaporadora_2477:centralArProductCatalog:Staged;condenser;;Carrier;Branco;56000/57000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;760;3,04;R410-A;60000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2380;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;115,5;onOff;threePhase;5500W;380V;7898554872494;cold;14A;b_inmetro;57000;;;60;centralArProductCatalog:Staged
2477;Evaporadora_2477:centralArProductCatalog:Online;condenser;;Carrier;Branco;56000/57000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;760;3,04;R410-A;60000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2380;3/8 pol;40;59;true;7/8 pol;coper;manual;automatic;115,5;onOff;threePhase;5500W;380V;7898554872494;cold;14A;b_inmetro;57000;;;60;centralArProductCatalog:Online
2494;Evaporadora_2494:centralArProductCatalog:Staged;condenser;;Carrier;Branco;46000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1850;3/8 pol;36;49;true;7/8 pol;coper;manual;automatic;93,3;onOff;threePhase;4445W;380V;7898554872470;cold;14A;b_inmetro;46000;;;60;centralArProductCatalog:Staged
2494;Evaporadora_2494:centralArProductCatalog:Online;condenser;;Carrier;Branco;46000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1850;3/8 pol;36;49;true;7/8 pol;coper;manual;automatic;93,3;onOff;threePhase;4445W;380V;7898554872470;cold;14A;b_inmetro;46000;;;60;centralArProductCatalog:Online
2495;Evaporadora_2495:centralArProductCatalog:Staged;condenser;;Carrier;Branco;46000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1850;3/8 pol;36;49;true;7/8 pol;coper;manual;automatic;93,3;onOff;threePhase;4445W;380V;7898554872340;hotCold;14A;b_inmetro;46000;4445W;14A;60;centralArProductCatalog:Staged
2495;Evaporadora_2495:centralArProductCatalog:Online;condenser;;Carrier;Branco;46000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;962;3,03;R410-A;48000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;1850;3/8 pol;36;49;true;7/8 pol;coper;manual;automatic;93,3;onOff;threePhase;4445W;380V;7898554872340;hotCold;14A;b_inmetro;46000;4445W;14A;60;centralArProductCatalog:Online
2498;Evaporadora_2498:centralArProductCatalog:Staged;condenser;;Carrier;Branco;58000;;false;false;true;false;true;true;false;false;false;false;true;true;false;true;623;;;;623;759;3,24;R410-A;58000;A garantia deste produto é de 1 ano concedido pela Carrier quando instalado por técnico credenciado pelo fabricante. Quando instalado por técnico não credenciado pelo fabricante, a garantia passa a ser de 90 dias conforme descrito no Manual do fabricante.;vertical;2700;3/8 pol;31;49;true;7/8 pol;coper;manual;automatic;110,1;onOff;threePhase;5245W;380V;7898554872494;cold;14A;a_inmetro;58000;;;60;centralArProductCatalog:Staged
